order_id,customer_id,vendor_id,order_date,product_category,order_amount,payment_method,delivery_status,customer_rating,region
ORD_00264,CUST_405,VEND_138,02-17-2023,Home Decor,723.31,Debit Card,Returned,2,afRicA
ORD_00265,CUST_215,VEND_485,06-02-2025,Clothing,458.78,DebitCard,Returned,2.1,Europe
ORD_00266,CUST_383,VEND_466,02-12-2023,Groceries,384.22,CreditCard,Cancelled,3.9,aFRIcA
ORD_00267,CUST_344,VEND_467,07-01-2023,Clothing,837.44,Csh,Delivered,4.6,Asia
ORD_00268,CUST_333,VEND_205,25-01-2025,Electronics,930.09,Credit Card,Returned,4.7,AsIa
ORD_00269,CUST_905,VEND_185,12-20-2024,BEauTY,668.35,UPI,deLIvered,1.9,Europe
ORD_00270,CUST_825,VEND_375,02-17-2023,Groceries,634.2,Cash,Delivered,4.9,South America
ORD_00271,CUST_142,VEND_227,04-04-2025,Sports,641.83,Cash,Delivered,bad,South America
ORD_00272,CUST_959,VEND_362,26-01-2025,Books,585.77,PayPal,Returned,4.7,Europe
ORD_00273,CUST_22,VEND_252,15-11-2023,Sports,814.67,PayPal,Returned,5,Africa
ORD_00274,CUST_437,VEND_304,18-03-2024,Sports,799.44,UPI,Returned,3,Europe
ORD_00275,CUST_543,VEND_143,03-23-2025,Groceries,125.64,Credit Card,Cancelled,3.8,Europe
ORD_00276,CUST_898,VEND_368,06-04-2025,Sports,836.44,UPI,Cancelled,,souTH aMErIca
ORD_00277,CUST_65,VEND_134,01-27-2024,Electronics,58.06,CaSH,Delivered,2.8,South America
ORD_00278,CUST_481,VEND_114,11-25-2024,Sports,7.66,Cash,Cancelled,3.3,South America
ORD_00279,CUST_287,VEND_2,07-04-2023,Electronics,61.79,PayPal,Cancelled,3.7,Africa
ORD_00280,CUST_885,VEND_243,22-03-2024,Sports,438.31,Credit Card,Delivered,4.9,Asia
ORD_00281,CUST_363,VEND_347,12-01-2024,Beauty,,Credit Card,retuRNED,1.8,Africa
ORD_00282,CUST_10,VEND_483,04-07-2023,Home Decor,274.4,Credit Card,rETUrNEd,3.4,South America
ORD_00283,CUST_513,VEND_97,04-20-2024,Electronics,651.52,UPI,rEtURNed,,Africa
ORD_00284,CUST_498,VEND_147,15-11-2024,Books,315,UPI,CANceLlEd,2.5,South America
ORD_00285,CUST_387,VEND_385,08-09-2024,Sports,268.27,Cash,Delivered,4.5,
ORD_00286,CUST_903,VEND_238,01-04-2024,Clothing,946.36,Debit Card,Returned,1.8,North America
ORD_00287,CUST_51,VEND_375,10-06-2023,Beauty,791.8,CReDIt CarD,Returned,3.7,Europe
ORD_00288,CUST_340,VEND_8,12-02-2025,Clothing,312.35,PayPal,Delivered,1.5,North America
ORD_00289,CUST_929,VEND_299,03-12-2024,Clothin,534.05,UPI,Cancelled,3.1,North America
ORD_00290,CUST_250,VEND_196,09-10-2024,homE DECor,346.28,ash,Cancelled,3.9,Europe
ORD_00291,CUST_783,VEND_189,05-05-2024,Electronics,610.69,PayPal,DelIVerED,4.2,Asia
ORD_00292,CUST_799,VEND_456,16-07-2023,gROcERies,937.17,Debit Card,Returned,2.3,Asia
ORD_00293,CUST_446,VEND_329,06-26-2023,home decOr,853.91,Credit Card,rEturNED,1.8,North America
ORD_00294,CUST_1,VEND_353,16-06-2023,Sports,494.47,Debit Card,Returned,5,ASIA
ORD_00295,CUST_370,VEND_10,25-02-2023,Beauty,793.47,Cash,DELivereD,1.4,AFrIca
ORD_00296,CUST_926,VEND_56,01-12-2025,Bauty,783.11,Credit Card,Cancelled,2.6,afRIca
ORD_00297,CUST_382,VEND_414,13-09-2024,Books,845.02,UPI,Delivered,2.6,Africa
ORD_00298,CUST_438,VEND_465,12-12-2024,Sports,768.94,PayPal,deLiverED,3.7,soutH aMErIca
ORD_00299,CUST_972,VEND_442,28-08-2025,Books,,Debit Card,Returne,2.4,aFRiCA
ORD_00300,CUST_247,VEND_55,19-04-2023,Clothing,973.28,PayPal,Delivered,3.1,South America
ORD_00301,CUST_98,VEND_323,19-09-2024,Home Decor,156.54,PayPal,Cancelled,2.2,North America
ORD_00302,CUST_278,VEND_54,02-04-2023,Groceries,295.51,Cash,Cancelled,bad,AsIa
ORD_00303,CUST_101,VEND_264,06-17-2024,Beauty,918.2,PayPal,Delivered,2.8,South Ameria
ORD_00304,CUST_520,VEND_394,13-02-2025,Electronics,455.24,Credit Card,cAnCElLED,2.8,North America
ORD_00305,CUST_688,VEND_294,16-10-2024,Clothing,844.5,UPI,Returned,4.7,ASIa
ORD_00306,CUST_143,VEND_350,24-05-2024,Sports,618,Credit Card,Cancelled,2.5,Europe
ORD_00307,CUST_191,VEND_353,15-03-2024,Sports,701.36,PayPal,cAncElled,4.4,Africa
ORD_00308,CUST_722,VEND_411,04-27-2025,Beauty,577.47,Debit Card,Returned,2.3,
ORD_00309,CUST_943,VEND_183,26-05-2023,Electronics,869.71,UPI,REturNed,bad,North America
ORD_00310,CUST_882,VEND_152,16-08-2023,Groceries,39.76,debIt CArd,Returned,1.5,Europe
ORD_00311,CUST_480,VEND_264,12-13-2023,Electronics,165.66,UPI,Returned,,North America
ORD_00312,CUST_605,VEND_159,15-05-2025,Electronics,657.23,Cash,Returned,3.4,Asia
ORD_00313,CUST_922,VEND_453,25-06-2023,Electronics,541.15,Credit Card,Returned,1.8,asia
ORD_00314,CUST_591,VEND_256,09-16-2024,Electronics,754.98,Credit Card,Delivered,4.9,AFRICA
ORD_00315,CUST_838,VEND_229,05-11-2023,Beauty,809.48,Cash,Delivered,2.9,sOUtH ameRiCA
ORD_00316,CUST_717,VEND_398,25-06-2023,Books,312.74,UPI,Returned,1.8,South America
ORD_00317,CUST_989,VEND_64,05-09-2025,Groceries,188.99,Debit Card,Cancelled,1.8,Africa
ORD_00318,CUST_985,VEND_96,01-11-2023,Sports,339.34,Debit Card,Cancelled,2.8,Africa
ORD_00319,CUST_801,VEND_491,25-07-2025,Spors,495.9,Cash,Returned,1.9,Asia
ORD_00320,CUST_514,VEND_456,14-08-2025,Electronics,445.76,Debit Card,Returned,4.8,North America
ORD_00321,CUST_18,VEND_152,10-08-2023,Beauty,918.72,Cash,Returned,2.5,North America
ORD_00322,CUST_999,VEND_475,09-06-2023,Groceries,485.61,Cash,Delivered,1.5,North America
ORD_00323,CUST_354,VEND_15,01-17-2024,Sports,421.66,Debit Card,Reurned,4.6,North America
ORD_00324,CUST_852,VEND_460,05-03-2025,Books,790.61,UPI,Returned,1.1,South America
ORD_00325,CUST_653,VEND_255,08-06-2025,Sports,359.9,Debit Card,Returned,2.4,outh America
ORD_00326,CUST_366,VEND_159,10-27-2024,Groceries,60.15,DEBit cARD,Cancelled,1.4,Europe
ORD_00327,CUST_600,VEND_496,05-07-2025,Beauty,984.85,Debit Card,Cancelled,2.2,Africa
ORD_00328,CUST_656,VEND_189,26-04-2024,ELectROniCs,796.78,Debit Card,Delivered,4.7,AfrICA
ORD_00329,CUST_993,VEND_106,10-01-2023,Beauty,614.82,cASh,Delivered,1.2,South America
ORD_00330,CUST_393,VEND_495,10-24-2025,CLothIng,,Debit Card,Returned,2.2,North America
ORD_00331,CUST_487,VEND_119,01-08-2024,Home Decor,124.91,Debit Card,CANceLLeD,2.9,Africa
ORD_00332,CUST_626,VEND_59,25-08-2025,Sports,852.54,UPI,Delivered,2.4,Europe
ORD_00333,CUST_461,VEND_13,19-01-2023,Groceries,555.74,UPI,Returned,3.4,South America
ORD_00334,CUST_674,VEND_103,24-07-2023,Beauty,51.79,Cash,Delivered,2,Asi
ORD_00335,CUST_149,VEND_30,02-08-2023,Sports,803.01,PI,Delivered,1.4,North America
ORD_00336,CUST_21,VEND_276,05-01-2025,Books,7.64,Debit Car,Delivered,2.9,Africa
ORD_00337,CUST_971,VEND_321,02-08-2025,Sports,542.96,Credit Card,Returned,2.4,Europe
ORD_00338,CUST_66,VEND_241,12-12-2023,lectronics,254.68,Credit Card,Returned,3.8,AfRiCA
ORD_00339,CUST_144,VEND_407,05-04-2025,Electronics,,UPI,Delivered,4.5,Europe
ORD_00340,CUST_875,VEND_22,27-12-2023,Groceries,384.33,Credit Card,Delivered,,North America
ORD_00341,CUST_233,VEND_169,14-10-2024,Home Decor,628.19,UI,Cancelled,1.5,Africa
ORD_00342,CUST_730,VEND_226,05-06-2023,Beauty,68.78,Debit Card,CANcelled,1.2,Europe
ORD_00343,CUST_757,VEND_492,11-11-2023,Sports,529.44,Credit Card,Delivered,1.6,Africa
ORD_00344,CUST_738,VEND_328,29-01-2024,Electronics,196.16,UPI,Returned,3.7,Africa
ORD_00345,CUST_87,VEND_174,17-08-2025,Groceries,129.43,Cash,Returned,4.8,sOUth AmeRIcA
ORD_00346,CUST_437,VEND_108,21-09-2025,Books,419.34,Debit Card,Cancelled,1.8,Africa
ORD_00347,CUST_33,VEND_57,03-28-2025,Books,864.83,UPI,Cancelled,2.3,eURope
ORD_00348,CUST_481,VEND_479,07-03-2023,Books,623.08,PayPal,Cancelled,1.4,Asia
ORD_00349,CUST_590,VEND_308,01-01-2023,Groceries,553.94,Cash,Cancelled,1.1,Europe
ORD_00350,CUST_863,VEND_363,30-06-2023,Home Decor,223.73,UPI,Returned,4.3,North America
ORD_00351,CUST_206,VEND_418,03-06-2023,Clothing,590.36,CasH,Delivered,1.3,Africa
ORD_00352,CUST_161,VEND_275,27-07-2023,Home Decor,902.02,Credit Card,Cancelled,1.7,Europe
ORD_00353,CUST_311,VEND_450,24-07-2023,Groceries,926.61,Credit Card,Returned,1.1,Asia
ORD_00354,CUST_684,VEND_270,20-05-2023,Clothing,773.88,UP,Delivered,4.1,South America
ORD_00355,CUST_28,VEND_456,07-02-2025,Electronics,659.21,Credit Card,Returned,1.2,South America
ORD_00356,CUST_996,VEND_261,30-06-2023,Beauty,744.74,ayal,Delivered,3.5,nOrtH ameRICA
ORD_00357,CUST_28,VEND_466,10-17-2023,Beauty,611.93,UPI,Returned,4.9,Africa
ORD_00358,CUST_19,VEND_37,09-15-2025,Beauty,243.05,UPI,Returned,3.8,South America
ORD_00359,CUST_809,VEND_230,16-03-2023,Electronics,809.93,Credit Card,Canelled,3.4,nortH AMErIcA
ORD_00360,CUST_44,VEND_342,16-06-2024,Sports,763.58,Credit Card,Delivered,2.5,Africa
ORD_00361,CUST_594,VEND_114,14-07-2024,Clothing,778.14,PayPal,Delivered,4.3,noRtH amERIcA
ORD_00362,CUST_218,VEND_145,16-06-2024,Electronics,962.04,PayPal,Delivered,4.6,South America
ORD_00363,CUST_960,VEND_256,29-09-2024,Clothing,236.99,Debit Card,Cancelled,1.9,Europe
ORD_00364,CUST_866,VEND_31,03-04-2024,Clothing,666.84,UPI,Cancelled,4.3,Asia
ORD_00365,CUST_860,VEND_62,31-01-2025,Groceries,862.09,Credit Card,Delivered,4,North America
ORD_00366,CUST_478,VEND_122,19-04-2023,Sports,178.33,UPI,Dlivrd,4,Afica
ORD_00367,CUST_348,VEND_114,23-05-2023,Books,44.74,casH,Retrned,4.9,South America
ORD_00368,CUST_540,VEND_387,16-03-2024,Clothing,316.79,Credit Card,Cancelled,3.2,AfRICA
ORD_00369,CUST_76,VEND_426,09-13-2023,Clothing,476.44,Debit Card,Returned,3.4,Africa
ORD_00370,CUST_426,VEND_49,12-11-2024,Electronics,325.34,UPI,Returned,5,South America
ORD_00371,CUST_189,VEND_159,29-04-2024,Clothing,739.14,Credit Card,Delivered,4.5,South America
ORD_00372,CUST_678,VEND_446,05-14-2023,Sports,228.4,UPI,Returned,4.6,South America
ORD_00373,CUST_719,VEND_306,23-01-2024,Beauty,79.85,Credit Card,Delivered,4.1,Europe
ORD_00374,CUST_984,VEND_418,23-12-2024,Home Decor,466.16,PayPal,Delivered,3.3,
ORD_00375,CUST_84,VEND_14,04-03-2023,Sprts,748.48,Debit Card,Returned,1.5,NORTh AMericA
ORD_00376,CUST_229,VEND_419,10-05-2024,ELEcTrOnIcS,926.07,Debit Card,Returned,3.8,Africa
ORD_00377,CUST_624,VEND_164,10-02-2023,Clothing,581.29,Debit Card,RETURNEd,4.1,Europe
ORD_00378,CUST_667,VEND_355,20-02-2023,Clothing,24.23,PayPal,Delivered,1.2,ASiA
ORD_00379,CUST_139,VEND_393,11-03-2024,Books,999.01,PayPal,Returned,1.9,South America
ORD_00380,CUST_559,VEND_75,11-02-2025,Electronics,,UPI,Delivered,4.8,North America
ORD_00381,CUST_927,VEND_168,09-05-2023,Sports,891.22,Cash,Cancelled,,Asia
ORD_00382,CUST_623,VEND_494,27-08-2024,Books,922.02,Credit Card,Delivered,4.1,afRICa
ORD_00383,CUST_984,VEND_379,28-07-2023,Clothing,884.33,Debit Card,Cancelled,2.5,Europe
ORD_00384,CUST_985,VEND_293,11-05-2024,Groceries,,PayPal,Cancelled,4.6,Euroe
ORD_00385,CUST_261,VEND_226,24-07-2024,Books,569.01,Credit Card,cAnCeLLeD,1.1,Africa
ORD_00386,CUST_768,VEND_214,13-06-2024,Sports,724.44,Credit Card,Cancelled,3.4,South America
ORD_00387,CUST_461,VEND_80,08-02-2025,Sports,315.62,PayPal,Returned,3.1,Africa
ORD_00388,CUST_808,VEND_465,18-07-2025,SporTs,912.84,deBIt CaRd,Cancelled,4.4,North AMerIcA
ORD_00389,CUST_262,VEND_77,01-09-2023,Beauty,218.82,PayPal,Delivered,3.3,South America
ORD_00390,CUST_153,VEND_292,06-08-2025,Books,721.79,Cash,Returned,1.4,South America
ORD_00391,CUST_648,VEND_293,10-10-2025,Boos,352.55,Credit Card,RETuRnED,2,South America
ORD_00392,CUST_201,VEND_260,07-23-2025,Beauty,589.53,Debit Card,Returned,4.2,North America
ORD_00393,CUST_266,VEND_283,02-12-2023,Electronics,964.37,UPI,Delivered,2.7,Africa
ORD_00394,CUST_931,VEND_479,02-26-2023,Beauty,736.68,Credit Card,Cancelled,5,Europe
ORD_00395,CUST_963,VEND_75,10-10-2024,Clothng,667.54,DebiT card,Cancelled,3.1,Asia
ORD_00396,CUST_28,VEND_122,15-01-2024,Sports,228.26,Credit Card,Delivered,4.6,Africa
ORD_00397,CUST_312,VEND_256,21-11-2024,Books,971.03,Cash,ancelled,3.5,Europe
ORD_00398,CUST_572,VEND_347,10-03-2023,Electronics,46.83,Debit Card,Returned,1.4,South America
ORD_00399,CUST_226,VEND_288,06-09-2025,Electronics,543.64,Credit Card,Retured,2.7,Africa
ORD_00400,CUST_225,VEND_373,17-04-2025,Groceries,872.45,Credit Card,Delivered,4.7,North America
ORD_00401,CUST_750,VEND_144,18-01-2024,Beauty,137.6,Credit Card,Cancelled,3.8,South America
ORD_00402,CUST_305,VEND_346,22-09-2025,Electronics,994.04,UPI,Cancelled,1.8,Asia
ORD_00403,CUST_808,VEND_201,01-03-2023,Sports,428.08,caSh,Delivered,2,North America
ORD_00404,CUST_181,VEND_434,15-05-2024,Electronics,257.9,Debit Card,Delivered,4.1,North America
ORD_00405,CUST_206,VEND_78,19-09-2023,Books,449.67,Cash,Delivered,2.4,Asia
ORD_00406,CUST_718,VEND_202,18-11-2024,Clothing,382.5,PayPal,Returned,2.2,Asia
ORD_00407,CUST_289,VEND_399,02-09-2024,Clothing,537.23,Credit CARD,Returned,1.2,South America
ORD_00408,CUST_664,VEND_416,30-11-2024,Electronics,690.87,PI,Returned,4.6,Asia
ORD_00409,CUST_739,VEND_281,10-04-2023,Clothing,418.72,Creit Car,Cancelled,2.6,Europe
ORD_00410,CUST_182,VEND_135,06-02-2024,Groceries,128.57,Debit Card,Delivered,4.8,
ORD_00411,CUST_484,VEND_457,29-04-2024,Home Decor,910.87,Credit Card,Returned,3.6,Africa
ORD_00412,CUST_596,VEND_213,08-01-2023,Books,486.07,PayPal,Cancelled,2.7,Asia
ORD_00413,CUST_375,VEND_401,11-17-2024,Books,132.95,Cash,Delvered,2.5,Africa
ORD_00414,CUST_52,VEND_131,13-05-2025,GroceRieS,193.14,Cash,Canceed,2,outh America
ORD_00415,CUST_599,VEND_336,05-03-2024,Books,870.73,PayPal,Cancelled,4.2,South America
ORD_00416,CUST_614,VEND_279,10-24-2024,Groceries,586.09,Cash,Cancelled,4.2,Africa
ORD_00417,CUST_828,VEND_169,10-03-2024,Clothing,414.33,Cash,Cancelled,1.1,frica
ORD_00418,CUST_642,VEND_252,06-06-2025,Books,544.6,Creit Car,Delivered,1.7,Asia
ORD_00419,CUST_617,VEND_98,11-17-2024,Sports,673.89,Cash,Cancelled,2.6,Europe
ORD_00420,CUST_723,VEND_333,04-05-2025,Beauty,,Credit Card,Cancelled,2,South America
ORD_00421,CUST_547,VEND_176,07-10-2024,Home Decor,,Cash,Returned,2.6,North America
ORD_00422,CUST_104,VEND_315,16-11-2024,Clothing,347.07,Credit Card,Delivered,4.3,Europe
ORD_00423,CUST_889,VEND_373,17-10-2025,ELEctroniCS,146.28,Debit Card,Delivered,4.5,Europe
ORD_00424,CUST_850,VEND_3,05-06-2025,Books,32.11,creDIt cARD,Cancelled,2.4,North America
ORD_00425,CUST_98,VEND_239,23-01-2024,Electronics,473.05,Credit Card,Cancelled,4,Africa
ORD_00426,CUST_921,VEND_403,04-10-2024,Home Decor,179.36,Debit Card,Returned,3.4,Europe
ORD_00427,CUST_512,VEND_276,29-06-2025,beAUty,13.49,PayPal,Cancelled,1.3,North America
ORD_00428,CUST_728,VEND_76,09-01-2024,CLOThIng,903.47,PayPal,DELiveREd,4.9,Asia
ORD_00429,CUST_326,VEND_242,14-06-2025,Beauty,40.36,Cash,Cancelled,,South America
ORD_00430,CUST_396,VEND_375,14-12-2024,Beauty,793.08,Credit Card,Returned,4.2,Asia
ORD_00431,CUST_716,VEND_188,08-14-2023,Electronics,798.18,Cash,Cancelled,4,Africa
ORD_00432,CUST_269,VEND_314,04-23-2024,Beauty,380.17,UPI,RETUrNeD,1.9,Asi
ORD_00433,CUST_552,VEND_375,21-07-2025,Hom Dcor,248.77,Cash,Cancelled,2.8,Europe
ORD_00434,CUST_228,VEND_322,01-03-2023,Beauty,217.5,PayPal,DELivERed,2.2,Asia
ORD_00435,CUST_998,VEND_155,04-04-2023,Beauty,571.32,Debit Card,Cancelled,3.6,South America
ORD_00436,CUST_670,VEND_78,06-19-2024,Home DecoR,861.51,PayPal,Returned,1.3,South America
ORD_00437,CUST_124,VEND_112,02-11-2025,Sports,742.36,Cash,DEliVerED,1.9,South America
ORD_00438,CUST_343,VEND_278,03-02-2025,Books,55.39,UPI,Delivered,3.3,North America
ORD_00439,CUST_236,VEND_437,31-03-2024,Electronics,,Cash,Cancelled,2.3,South America
ORD_00440,CUST_763,VEND_330,11-06-2023,Electronics,540.41,PayPal,Returned,3.8,Afrca
ORD_00441,CUST_145,VEND_426,02-20-2023,Beauty,903.29,PayPal,Cancelled,1.6,North America
ORD_00442,CUST_591,VEND_390,06-02-2024,Electronics,693.16,UPI,Cancelled,1.7,North America
ORD_00443,CUST_790,VEND_280,10-07-2023,Books,560.21,PayPal,Delivered,4.6,SoUth aMeriCa
ORD_00444,CUST_98,VEND_87,20-07-2024,Books,668.62,Debit Card,Returned,3.7,North America
ORD_00445,CUST_254,VEND_389,24-05-2023,Home Decor,886.45,Cash,Cancelled,3.7,South America
ORD_00446,CUST_644,VEND_217,03-05-2025,beAutY,189.38,PayPal,Delivered,1.7,South America
ORD_00447,CUST_676,VEND_45,09-11-2025,Home Decor,253.15,Cash,Delivered,4.1,Asia
ORD_00448,CUST_258,VEND_53,13-12-2024,Home Decor,866.91,Cash,Cancelled,1.5,Europe
ORD_00449,CUST_283,VEND_485,08-03-2025,Clothing,843.65,creDit CARd,Cancelled,3.7,North America
ORD_00450,CUST_156,VEND_194,13-05-2024,Beauty,815.5,Debit Card,Returned,2,South America
ORD_00451,CUST_507,VEND_38,25-01-2025,bOoKs,142.1,PayPal,Delivered,3.1,Asia
ORD_00452,CUST_173,VEND_232,04-10-2023,sPORTS,906,Debit Card,Cancelled,4.9,South America
ORD_00453,CUST_558,VEND_307,19-08-2025,Sports,,Credit Card,Returned,3.4,Asia
ORD_00454,CUST_157,VEND_172,24-02-2023,Electronics,488.93,Cash,Returned,4.6,Asia
ORD_00455,CUST_905,VEND_50,07-19-2024,Sports,341.9,cash,Returned,3.6,South America
ORD_00456,CUST_776,VEND_115,12-01-2024,Home Decor,673,Debit Card,Returned,1.2,South America
ORD_00457,CUST_543,VEND_377,03-03-2025,Groceries,805.85,uPi,Returned,1.2,Africa
ORD_00458,CUST_191,VEND_35,11-05-2024,Groceries,454.58,PayPal,Returned,1.3,North America
ORD_00459,CUST_284,VEND_192,07-07-2025,Clothing,960.16,Credit Card,Cancelled,3.1,South America
ORD_00460,CUST_336,VEND_338,03-09-2025,Books,179.23,PayPal,Cancelled,2.6,Asia
ORD_00461,CUST_331,VEND_83,18-03-2024,Home Decor,999.1,PayPal,Delivered,2.3,Asia
ORD_00462,CUST_301,VEND_302,04-04-2023,Groceries,449.34,Debit Card,Delivered,2.7,Europe
ORD_00463,CUST_679,VEND_44,06-09-2025,Home Decor,121.29,Credit Card,Delivered,4.4,Europe
ORD_00464,CUST_552,VEND_453,09-15-2023,Beauty,577.52,Credit Card,Cancelled,2.5,Asia
ORD_00465,CUST_148,VEND_333,21-06-2023,Sports,403.09,Credit Card,Delivered,3.2,afRiCA
ORD_00466,CUST_548,VEND_315,04-06-2023,Electronics,,UPI,Returned,4.7,Asia
ORD_00467,CUST_619,VEND_156,09-07-2024,Beauty,229.2,UPI,Returned,2.4,North America
ORD_00468,CUST_971,VEND_416,28-09-2023,Home Decor,408.01,PayPal,Returned,4.2,Africa
ORD_00469,CUST_618,VEND_344,25-05-2025,Books,394.34,Debit Card,Delivered,4,South America
ORD_00470,CUST_716,VEND_496,11-09-2023,Groceries,739.48,DEBIT cArD,Returned,4.5,South America
ORD_00471,CUST_846,VEND_153,15-03-2025,Books,140.11,Debit Cad,Cancelled,2.6,North America
ORD_00472,CUST_255,VEND_140,27-07-2023,bEauty,778.05,Cash,Returned,2.8,South America
ORD_00473,CUST_966,VEND_334,01-25-2023,Groceries,554.12,Cash,Returned,3.8,Africa
ORD_00474,CUST_883,VEND_372,24-05-2023,Sports,94.12,Cash,Delivered,1.4,Europe
ORD_00475,CUST_25,VEND_183,28-04-2025,bEautY,783.85,PAYpaL,Returned,4.7,Asia
ORD_00476,CUST_216,VEND_344,08-21-2023,Electronics,704.2,Credit Card,Delivered,3.5,Africa
ORD_00477,CUST_13,VEND_380,12-03-2024,Books,490.16,Debit Card,Delivered,1.2,Europe
ORD_00478,CUST_589,VEND_94,07-12-2023,Groceries,982.45,Cash,Delivered,1.9,Asia
ORD_00479,CUST_986,VEND_421,30-03-2023,Clothing,287.56,uPI,Cancelled,3.7,Europe
ORD_00480,CUST_936,VEND_328,24-04-2023,Home Decor,403.35,Debit Card,Returned,2.8,North America
ORD_00481,CUST_25,VEND_425,06-10-2023,bookS,63.12,Debit Card,Cancelled,4.6,South America
ORD_00482,CUST_961,VEND_468,19-03-2024,Beauty,217.15,Cash,Cancelled,3.1,South America
ORD_00483,CUST_373,VEND_53,06-08-2024,Sports,366.25,UPI,Returned,4.3,eUrope
ORD_00484,CUST_729,VEND_373,01-28-2023,groCEriEs,109.06,Debit Card,Delivered,3.1,Europe
ORD_00485,CUST_809,VEND_1,04-04-2023,Clothing,291.57,UPI,Returne,3.6,Asia
ORD_00486,CUST_904,VEND_252,27-04-2024,Clothing,620.57,Credit Card,Delivered,3.6,Asia
ORD_00487,CUST_848,VEND_424,20-07-2024,Electronics,107.17,PayPal,cAncELLeD,2,South America
ORD_00488,CUST_161,VEND_332,21-11-2024,Sports,,Debit Card,Delivered,5,AsIA
ORD_00489,CUST_85,VEND_453,08-07-2024,Electronics,852.92,PayPal,CaNCElled,2.8,North America
ORD_00490,CUST_408,VEND_164,04-03-2025,Sports,761.27,Credit Card,Delivered,4.2,South America
ORD_00491,CUST_416,VEND_380,13-07-2023,Books,644.74,PayPal,Returned,4.5,South America
ORD_00492,CUST_917,VEND_40,05-17-2025,Clothing,376.66,Cash,CANCElLEd,3.6,Europe
ORD_00493,CUST_798,VEND_79,01-10-2023,CLotHInG,135.19,UPI,dEliVEred,1.5,North America
ORD_00494,CUST_906,VEND_178,30-09-2025,Books,418.66,Credit Card,Delivered,3.8,Asia
ORD_00495,CUST_489,VEND_426,17-09-2024,Clothing,952.48,UPI,Cancelled,1.5,Europe
ORD_00496,CUST_784,VEND_3,22-01-2023,bOoKS,908.66,PayPal,Delivered,3.8,North America
ORD_00497,CUST_780,VEND_396,09-06-2023,Clothing,,UPI,Cancelled,2.3,North America
ORD_00498,CUST_502,VEND_40,03-13-2025,Bks,737.73,Credit Card,Delivered,2.5,South America
ORD_00499,CUST_19,VEND_287,03-15-2023,Books,122.36,Debit Card,Delivered,4.8,North Amrica
ORD_00500,CUST_348,VEND_361,10-02-2025,Electronics,37.6,PayPal,Cancelled,3.7,Europe
ORD_00501,CUST_194,VEND_385,13-05-2023,Book,701.23,Debit Card,Returned,2.3,Europe
ORD_00502,CUST_236,VEND_53,06-26-2025,Books,849.74,Debit Card,Returned,3.6,North America
ORD_00503,CUST_242,VEND_248,07-23-2025,Book,344.48,UPI,Cancelled,2.8,sOutH AMERiCa
ORD_00504,CUST_111,VEND_63,18-02-2024,Clothing,867.54,Credit Card,Delivered,,urope
ORD_00505,CUST_930,VEND_392,21-04-2024,Home Decor,946.15,UPI,Delivered,1.8,Europe
ORD_00506,CUST_295,VEND_426,12-29-2023,Electronics,181.47,Credit Card,Returned,2.1,Europe
ORD_00507,CUST_945,VEND_156,20-12-2024,Books,400.78,Cash,deliVEred,3.5,South America
ORD_00508,CUST_404,VEND_110,02-24-2024,Sports,753.82,Cash,Rturnd,1,Europe
ORD_00509,CUST_990,VEND_223,21-01-2025,Sports,967.91,Cash,Returned,1.1,Africa
ORD_00510,CUST_581,VEND_159,30-07-2025,Sports,861.66,Debit Card,Cncelled,bad,South America
ORD_00511,CUST_341,VEND_260,09-11-2023,Clothing,52.56,UPI,Cancelled,2.7,Asia
ORD_00512,CUST_73,VEND_346,15-03-2023,Clothing,885.71,Debit Card,Cancelled,4.5,North America
ORD_00513,CUST_332,VEND_43,09-11-2023,Electronics,721.21,Debit Card,DElivered,3.5,North America
ORD_00514,CUST_118,VEND_328,21-10-2023,Electronics,575.75,PayPal,Returned,2.2,Asia
ORD_00515,CUST_718,VEND_326,14-10-2023,SporTS,452.9,Credit Card,Delivered,4.8,Africa
ORD_00516,CUST_641,VEND_328,06-07-2023,Clothing,654.41,Cash,Cancelled,3.9,Africa
ORD_00517,CUST_582,VEND_102,03-09-2025,Groceries,,UPI,Delivered,3.6,Europe
ORD_00518,CUST_455,VEND_485,02-28-2024,Sports,490.83,Debit Card,Delivered,3.5,euRopE
ORD_00519,CUST_500,VEND_41,04-24-2023,Clothing,706.73,Credit Card,Delivered,4.7,Europe
ORD_00520,CUST_425,VEND_88,21-12-2023,Books,286.27,PayPal,Returned,1.9,North America
ORD_00521,CUST_686,VEND_370,01-20-2025,HOME DEcOR,948.04,Cash,Cancelled,3.5,Europe
ORD_00522,CUST_496,VEND_259,08-01-2025,Clothing,554.62,Cash,Returned,4.7,Asia
ORD_00523,CUST_680,VEND_176,01-09-2025,Sports,92.97,Cash,Cancelled,1.2,Asia
ORD_00524,CUST_665,VEND_219,05-05-2025,Sports,,Cash,Delivered,4.3,Africa
ORD_00525,CUST_293,VEND_193,29-02-2024,Books,533.2,PayPal,Cancelled,4.5,South America
ORD_00526,CUST_431,VEND_410,05-15-2024,Books,264.61,Cash,Returned,3.7,Africa
